meantime,labels,mediantime
19.72,14-Q1,7.38
31.45,14-Q2,18.55
26.64,14-Q3,5.33
26.88,14-Q4,10.53
47.29,15-Q1,19.26
30.52,15-Q2,6.95
24.02,15-Q3,7.38
22.23,15-Q4,5.39
